types,counts,probs,total_unique
nonetheless,14,0.0001644930090471155,7598
missing,14,0.0001644930090471155,7598
exactly,14,0.0001644930090471155,7598
accepted,14,0.0001644930090471155,7598
self-interest,14,0.0001644930090471155,7598
known,14,0.0001644930090471155,7598
leakey,14,0.0001644930090471155,7598
relatively,14,0.0001644930090471155,7598
line,14,0.0001644930090471155,7598
stand,14,0.0001644930090471155,7598
direct,14,0.0001644930090471155,7598
including,14,0.0001644930090471155,7598
carcasses,14,0.0001644930090471155,7598
patterns,14,0.0001644930090471155,7598
offspring,14,0.0001644930090471155,7598
climate,14,0.0001644930090471155,7598
played,14,0.0001644930090471155,7598
result,14,0.0001644930090471155,7598
atapuerca,14,0.0001644930090471155,7598
six,14,0.0001644930090471155,7598
feuding,14,0.0001644930090471155,7598
fight,14,0.0001644930090471155,7598
tolerance,14,0.0001644930090471155,7598
wider,14,0.0001644930090471155,7598
truly,14,0.0001644930090471155,7598
increasingly,14,0.0001644930090471155,7598
personal,14,0.0001644930090471155,7598
let,14,0.0001644930090471155,7598
